id,is_iceberg
ed549ef5,0.97966415
52f93bc4,0.0016808212
87b26c7e,1.965188e-09
8b4b736a,0.9999671
51f1f1c1,0.6497474
7ccb045d,0.9824984
fc6879b6,0.5709675
af01f762,2.5230685e-08
95e519dd,0.98452216
7e83b19b,0.73209345
a14f35c8,0.06843507
a61cadc3,0.9755628
1b769b14,0.9826674
80c3cbdb,5.8758337e-10
843612fe,1.2799902e-12
59fcb7e0,0.996645
529593d3,0.99679595
5898a695,0.9206078
081c5fef,0.99999875
517c5fab,2.0347629e-10
4daf7af0,5.8036116e-05
85b02f43,0.7400524
2773053c,0.68553436
8fbc896a,0.5099647
3d6d6648,0.79379404
bb671f69,0.99995625
5332d0ac,0.37998688
efdf6eff,6.632675e-18
1f3e21c9,0.9963949
4060450c,0.9830619
1cd8282a,1.0
22807879,0.8004248
a30f4fb7,1.1597922e-06
2560cee9,0.2525139
f85dfff6,0.48605707
6fe4f47e,0.8555658
69d6387a,0.83745337
98842917,0.986343
fcc96959,0.99702543
7e26baf0,0.99945456
4d609734,0.0001098703
c96d08d2,0.87272567
11b14d14,1.0
22b68133,0.43319732
65cb30aa,0.9350997
80967ba7,1.0
b54aef48,0.97161174
020dfbda,0.6010025
4de9c502,0.71685225
e9f4af18,0.5023416
04c7c4f2,0.95886636
1ffbf411,0.80967975
cc57c57b,1.0
15373a40,0.9999534
a992225a,0.004147321
fbaf302b,0.81847894
8339a6ca,0.8031324
29d824f7,0.5880976
659f11a0,0.70467496
88fb9b4e,0.9990928
db2d689d,0.6821302
18da6fdd,0.9945804
0c16c0ce,1.9999344e-13
7b7da3de,0.9757396
a44e0e0f,0.67631197
490e3fb1,1.7430546e-08
0ffe1475,0.39479664
27efabd7,0.004444748
3dcdfda3,0.73119694
637da450,0.99979115
16b64b9d,0.992433
c76b1927,0.6727821
9126c78e,0.83541906
ceea2fdf,0.7787388
371c75e1,2.86748e-09
dd09f50d,0.87302864
73674456,0.9330216
68d33c24,0.7569891
f703b77f,0.33460224
732d6b4f,0.99973613
5085b269,0.73742926
f42e8155,0.6585287
7fd58dbd,0.72923195
22666426,0.3122296
4bae16b9,0.9999856
a5953b7b,5.694351e-07
720ddece,0.962919
e4fc697d,0.8223479
e2e1df27,0.7446861
42a1cc87,0.71220773
7cd4c795,0.86298525
912c11aa,0.03358814
619f82b2,0.9816802
a883693e,0.009008914
6b810953,0.9939023
7b8ec14a,0.9998896
ce40c72a,0.776984
88d0e09f,0.98534316
5be97bce,0.1563099
26014fd2,1.0
278008b7,0.9656924
e8cf967c,0.01842004
7045bc53,0.680168
da9cbaf4,0.5453632
8d656494,0.9999604
c55988d0,0.99979246
780e1171,0.6838119
13a31d5e,0.12859276
1883e583,0.70063907
5ee65141,0.9999989
260e1d2e,0.19353291
c874b041,0.00011289352
04f5386e,0.9933915
e575d0c0,7.839955e-05
44d63bf6,3.2960226e-19
5c4e9b0b,0.024686575
eebcc3b6,0.56183195
2f33c31e,0.58678657
28f5f216,0.14351138
bb368d74,0.022557616
9dd66aea,0.9786832
bf89449d,0.4396404
de1b8020,0.8457538
e9af758d,0.36820978
64022bd4,0.9957382
526789d8,0.0004452467
09025dbe,1.3216239e-09
115c6134,0.7496153
ce6aa2b2,0.7085823
b80c3064,0.66551924
4e2762bd,1.0
364242f4,0.7036242
bd3a96f4,0.82358664
73d09bf9,1.3017274e-09
86937a8c,0.90100014
0969a0e4,1.0
cfa4c867,0.06483415
da1e5985,8.088204e-18
dd22bfc6,1.0
2fa1cecb,0.9971701
4fde6327,0.8753408
4457c5ae,0.9365529
ad27be49,0.999996
ba21ffbe,0.45205566
abd65309,0.007837683
6e3587f9,0.33003196
0e02c37f,0.0069410503
b3fbf138,0.9816358
5d494001,0.7902393
d5d660bf,1.7593934e-13
e4b67cb7,0.6496486
2fbc6b02,0.855825
3ca0c3b2,0.97927105
7af13b7c,0.00080642104
382198f0,0.0003978014
cdc5c9ed,1.1341551e-13
cca129c4,0.4569256
be9a6bea,0.3437261
0c2b9434,1.0
15e0def7,0.017352521
c193ae99,0.6579192
42ec7df2,0.8798731
917300c1,0.6721595
29e487c8,0.93414724
ff66dfbd,0.7200792
1dfbef19,0.976631
ef8d5737,8.5379266e-05
5ac62625,0.8738419
9eda83f8,0.74119747
c5ff45a7,0.00019201636
8b031162,0.6591534
11fa3e76,0.9967916
93da94f9,0.7213049
68e53103,0.75823337
dc0dc7fe,0.45002085
24e94921,0.99999374
d392087f,0.0002400279
f5e7a1bc,0.9861997
7b42399c,0.9997192
9e2f2501,0.9840889
88f7c9f8,0.7154995
889ea184,0.00024443865
5e0d7a22,6.032152e-15
80042bdf,0.6992878
077b6c68,0.0577873
006369ec,0.002262503
0ef3db85,0.9935367
187d1375,0.0002028048
19421236,0.0068410933
36856034,0.9989161
184095a0,0.7065418
cb857d4f,7.7384127e-10
a49f2976,0.726166
c885c8fb,0.7519922
290ad1c1,0.85189956
5da44185,0.021923095
4e1c0f40,0.000107832595
6811f516,0.41237742
c643494a,0.5749453
89b389ae,0.9265836
99f69fae,0.017606616
85ce64f5,0.24216306
f39fda18,0.65826875
62fde645,1.4120666e-08
54d976e4,0.8533454
214093ab,0.9395771
9e091904,0.86780214
58524bde,0.9935745
3a7c5aa7,0.2571692
98ff7b84,0.99387485
ba3a611d,0.84059
3bde5fa5,0.99674016
a0030881,0.7334824
2eb4938c,0.16378173
9a605545,0.2087413
844f2bfa,0.62893015
4d5e1ea0,0.65601254
e4fbfec8,1.0
86ce8eca,0.9982351
d52c6043,3.4435216e-10
21c46c83,1.1884761e-12
dfdfb031,0.74104196
35e4aaca,2.7618005e-05
017bcd36,1.0
8ae998ba,0.86680686
6c08a718,0.7083216
a54ad43e,0.82795537
587bf099,0.821942
b8e4ba9a,0.99997145
d29eff4d,0.9936259
5edb551d,0.999998
6eec33e0,0.7292546
c2149448,0.6046332
bd81b915,0.97170925
b10b49f8,0.49188104
cf14ef53,0.3021542
c27fdbb6,0.99732244
e4351dd8,0.27363917
1ca3c9ec,0.31408054
2dcccddb,0.99128234
a8c32975,2.5560622e-17
d940095f,0.9021503
ca389493,0.0042802393
dbc9cdf1,0.9561677
dbb14840,0.81613874
d52cfd90,0.74767864
b4096333,0.19174355
93e8e5ad,0.08354354
b0dfd29c,0.9944488
cd4b5986,0.9980798
aa3a8108,0.9991133
254d2238,0.49827036
738ee6ba,0.9701638
f5af2459,1.0948954e-10
809b49f3,0.13985527
e3539167,0.92087215
a1f32e74,0.9873936
b348ac39,0.0010683835
4db8e0d7,0.35398883
d66d465b,0.553118
b10d2bbb,0.9999509
01e63d93,1.6254484e-09
4b7aada2,0.7047317
7583914c,0.87845004
caf59295,0.99998844
4a9404f6,0.99763715
45d719e3,0.018481493
71716a82,0.5713762
5a0dd3ab,0.945349
c5810d21,0.9547443
f678038a,0.01008293
e3f2411e,0.9931868
070fa8e6,1.0
fe6e897a,0.89468646
05f4931b,1.3967402e-05
4ce91a00,0.9999149
0246ee0c,0.74193794
d0cd49b0,2.0734883e-12
d0a8b2f0,0.9692855
f108894b,0.1009897
156c5a85,0.99025214
df33d7b2,0.99883735
baa0ec5c,0.619382
243bac76,0.6031692
72b7819c,0.33590955
3bf4c2f4,1.41509026e-14
70b0d042,0.9839382
51e2b7ca,0.99997455
0dd1212b,0.96754915
c721c53c,0.012458622
a9028dea,1.3007757e-05
7ce9e776,3.4160463e-10
6578f35d,0.8355392
0ed8cf16,1.05716895e-13
447846f7,0.0056213737
0699c09a,0.45294502
d28af579,2.3333055e-08
6569075e,0.85976195
1ab85794,0.9990077
1745f65a,0.76734555
857d0e74,0.8502173
8a24db5a,0.9992216
dbdbfc89,0.9965358
bf742a69,0.7104288
3fa06975,0.96670187
346bee7d,8.598024e-09
1f0f8e85,0.5144774
65f5a422,3.678061e-05
ab6e8e04,0.9682069
8c5ec9b8,0.99978375
33f6b29a,0.9838583
0129bddd,0.2639807
914dced2,0.71630883
4e43ed1c,0.9568292
4cabc6b4,0.8193692
8c1e831d,0.98597497
8e7d4626,0.8969201
8f6d47ba,0.71250755
fddd6685,0.6161163
9ab2d11f,0.77138686
d144c4fe,0.0013808906
d809a3e5,0.7483574
888e38cf,0.72082174
0cadb51a,0.083331734
a3c247d3,0.78511536
8d866bfd,0.99473596
fc0b7b59,0.53622884
bb58f257,0.8687277
5abd9ea2,1.0
f31369c0,0.019438952
b2df1546,0.042250484
2d955a2f,0.9752686
224f31a7,0.79162335
7354202b,0.013692856
91bdeaa6,0.99771106
4af9acf6,0.1676684
e78ddb82,0.43114942
9c0d19a3,0.63686395
ff042ec1,2.1969495e-14
89f9dbb6,1.2283563e-06
51062fd7,0.24164858
81fbf318,0.43851566
0226002d,0.88677764
af182c5f,0.7041235
1a49506e,0.0184398
fa530b08,0.037663728
aedf4fac,0.9980937
0ecfc382,0.43461686
6b055252,0.68362516
e84e4298,0.9981971
5cbebe85,0.9706709
f43ac361,0.81743836
4c44148d,0.9770434
d3320ed0,0.9985809
076589f2,0.034072727
ea34a408,0.8519695
60b2a91b,0.7074785
c79f6c3f,0.7674652
dd40e451,0.0012600124
a0bfc4d6,0.18079945
c68e8922,0.00053301454
75b9b3d3,3.3299674e-12
09585ae4,0.9919183
ade05c36,0.21032324
8aa76684,0.85355014
6399fe30,0.6053963
9b7ad695,0.8073962
7f6d3c16,0.9414277
8b5497a2,0.99978924
b61ac08b,0.9913535
70c83161,0.029022694
f41de0c7,0.99486184
01172550,0.040514767
878baaa6,7.108374e-05
a71ac38d,0.75029856
3e61c5e1,0.93284
2d10aadc,0.9999894
b3027c0a,0.0016289055
2b76b075,0.99435794
c47fc129,0.8074703
bb478cae,0.65391093
b3c9e845,0.9975906
4b1b2a61,0.014053941
14b311f6,0.66656566
e5c8e775,0.6786236
566c86ca,0.9849646
149b5e89,1.1381417e-05
f2aaa705,0.6613393
6b7e4a08,0.65612984
ebb4f679,0.8905258
5a17b824,0.8894738
2c407095,0.0019537807
93e299b6,0.84895116
dee0c66e,0.6786764
3f9d7570,0.3505542
3be9624f,0.81447357
e9ee98da,0.89987886
e73d6bae,0.0024355948
f0ccd2ed,0.015806705
1a6fd33e,0.91601646
c4be528d,2.0453185e-22
9568e398,0.7668357
319842ec,1.1047674e-10
6eb11771,0.23577827
f902ef9a,8.55543e-06
7d324378,0.9944478
1d0c5e40,0.8993761
674b40ff,0.7001629
fb24d7d7,0.9633577
bc1540d3,0.9984319
6ee01efd,0.74272513
27c82155,0.124834836
b26da393,0.4025201
13a05958,0.76126754
2f077a39,0.00011083007
a6ab4353,0.34388155
518ca536,0.9994345
75f5fe9c,0.37943882
c6e42e94,0.29249763
5f2bae34,0.0028223395
2b6e8231,0.22834444
b37e6922,0.9915856
08608737,0.26729536
0712e0b2,1.934409e-05
acbd4462,0.97095525
16a25321,0.09444207
abb85c83,0.8631239
621fc582,0.9011543
2b692382,0.87651265
fcf645f5,0.011955649
8dc77e3e,0.99447113
a6a980c5,1.032507e-06
c835f175,0.58305275
4d1fc845,0.79831797
6f2dc077,0.6640985
9ba185f6,0.074894756
4e5f188f,0.66358757
a495efac,0.9623307
1f3d6cbd,0.9954479
0f6372d9,0.6925905
830e6f72,0.9998987
84922e32,0.9999929
b7d95c92,5.03259e-05
18d29c0b,1.4686494e-13
d337c39b,7.8781557e-07
0fecb752,0.98984826
e59ce961,1.0
3131bac2,0.64967245
85cd075b,0.6917764
53eae829,0.7339746
c52d4735,0.83872175
8d0dff4e,0.98942685
af396578,0.76003957
81b71a3e,0.00021016598
b081a6be,0.9989024
a298e472,9.933065e-09
2c3040d5,0.9999915
777e918e,0.6400387
8f140837,0.9637557
69e74507,0.99329615
d2fa49dd,0.9997114
e4b8a658,0.964177
b22b7bb0,0.5976294
e28e413d,0.0051667094
d79a5b42,0.70933914
8d05dd93,0.9881538
655b528c,0.6587899
fef22c11,0.7255217
11ce85c7,0.86835
2abdf225,0.43171626
691e57a6,0.9902625
5edf8257,0.7639379
2e3e6525,0.8167159
5e1e95ef,0.62423694
2d6baf47,0.22627676
ea692aeb,2.841868e-05
326ea4da,4.0009547e-09
2c2144a8,0.7035705
995f5f0a,0.71441895
b10fdf53,0.755857
3dc110b0,0.69795907
1e423da1,0.22481784
e415b627,0.9678475
f905d8be,0.7306771
ebe75960,0.0054951906
9887d0d7,0.36427087
d20fc497,0.5969078
57cc8d82,0.30684054
19c1c0a3,0.9998771
bd5242b8,0.31013608
a93c966a,2.710279e-07
69f7ee7c,0.6910545
400c030f,0.17664966
f7cf59db,9.456383e-09
9057f177,7.4471557e-10
f874aa96,0.754076
3d2b2f65,2.0574873e-05
b1a9889f,0.96466935
5638800a,0.68293476
6cc3de85,0.9994049
c45a6f9a,1.6662412e-08
719dcb55,0.80824614
abc29c67,0.9142077
0d8454bf,0.81653845
da9b4543,3.1653955e-13
f5643fec,0.0021457672
d8f178ad,0.11387506
6813bfff,0.72269756
f517bc3c,0.4461816
c1254561,0.6862874
fb1ed800,0.8430362
42cd718d,0.35316443
3a3f1352,0.65555686
531c29eb,1.3612594e-12
f6383a5e,0.86122334
9927fa32,2.4803627e-31
de4e8cd1,0.6197248
0df14296,0.9994831
9604cf33,0.80315477
3ae2ee8a,3.531752e-17
95996594,1.0
2908036d,0.8776903
59b96076,0.57695055
1b511fe9,0.8406857
52e0670a,0.99714
8b045c21,0.03697449
d818079e,0.9997407
0e359c0e,0.9874551
9f68e110,0.08217335
2257324c,0.37860104
6d5c700c,0.030614614
ac3efb70,0.14996973
c17b7dbe,0.22433037
9cbbe5f8,0.99998736
2f7d1ca6,0.90883
2a773c6b,0.7531401
4aa51844,0.7124998
50414b6c,0.99999976
fa708c94,0.99841803
4ffb2214,0.22755447
f080f2fd,0.00048318505
7686a991,0.6733061
210584fa,0.9995631
314a0c60,0.97693706
652738be,2.8740244e-12
97328fb4,1.0
1ffc4b1b,0.34860772
285775b5,0.12623844
fae7c37d,0.97955465
95faa6e2,0.7271575
2cc92463,0.9922407
be0a4884,0.25704637
0ec6cc07,0.01173538
7addeb4a,0.20021579
7078e35a,0.9507032
00bb722d,0.0011404753
fb6d9aaa,0.07026848
8739c78f,0.10349509
b80307d7,0.0056860745
d6aba752,0.9970127
239e313f,1.5476012e-12
71cd2877,0.21223795
b870c6ec,0.26300025
148f600c,0.017916143
f2de5d65,0.4071948
9c48afc7,0.9999379
888d5190,0.77220035
c2d79443,0.99602866
07458d5d,0.99798846
80eedd13,5.4903805e-05
281ec65c,0.001054883
2d85da71,0.994882
88e6d0b1,0.9057891
b2bd9d8e,0.9982852
38a978ce,0.99763423
23ff220a,0.1459772
db055794,0.9998085
e1707308,0.38199517
83a3aeef,0.7976701
7e15b042,0.56209576
0bd24025,0.0026375055
ffd5b968,0.07760841
bbbeb3f3,0.009256661
8b8867f6,0.9981361
e194338e,0.79741704
6f151f1d,0.9880272
195dca0c,0.8408955
f53d80c7,0.1431804
11e40b77,0.9995342
68ef9a7b,0.9552069
9e71b979,0.9999989
468c860e,0.9946865
db924274,1.9898716e-08
bd440b55,7.063923e-25
00aa3cc0,0.7966496
4a12a86b,0.90990484
2c6d8b37,0.16413552
e3627025,0.9438641
be761ffe,0.3564588
b0656196,0.62352216
ece21805,0.62725174
588abb8a,6.0943174e-17
6cbbefe2,0.8145689
4b8bfbee,0.9107156
6e92fb57,0.99986124
9a44a5f2,1.0
4f0b2b92,0.9454801
1505b82b,0.67459357
7d466bf9,0.10582259
576c6542,0.853042
8291657d,0.6594105
f511d824,0.96640396
4d47c4c7,0.7410891
fa54293b,0.91850185
01b9a8b1,0.99908614
c28c7b2c,0.94419515
584ce991,0.99266887
f3f4b189,0.87257075
7198ab97,1.7284045e-16
5e72d0b6,0.99500793
f6515d3b,0.66779655
8bc9742d,0.33282328
22c36469,0.18789461
7fcfd569,0.9869896
80a85ac1,0.7814616
76ba4556,0.026610702
bb77bbf5,0.6294738
3f73ab1e,0.99996936
097e911c,6.099811e-08
e10f4392,0.5961167
806d5b36,0.9600326
3d39d621,0.43297276
fde36964,0.07422608
e0f2ae24,0.71150863
f6988945,0.9672879
3b11719a,1.0
0deb60e7,0.00576967
c0b9e68a,2.9745848e-20
3494a0d1,0.6325679
acbb9196,1.3651193e-10
52986021,0.66300786
d544ca63,1.0
65f12c9d,1.0138511e-11
b2481ac9,0.53098345
c243a8fa,0.55478877
72d75152,0.00084608793
8bab8f93,0.73968637
cd4e72c6,0.98254025
650ce31e,1.0
b7e02cd3,0.9990839
31c6cf57,0.0015338063
a602c92d,0.77617216
b00d875e,0.8184151
b9fe2749,0.000392735
24ec82b4,0.96683955
b4e44ab4,7.145949e-14
5cac86aa,0.7312983
521c5d2b,0.9995799
edc2db0b,0.997256
99042dbf,0.66890484
284a1e3b,0.94837713
2b162deb,0.6384037
7b2d72ff,0.6964437
98976b64,0.9999839
df369406,0.99998677
ba529f7f,0.7192236
0ee35685,2.175152e-17
5c9153a7,0.33334517
c34bfffa,0.02403304
7f2f2bef,0.9412857
36b6304f,4.6870708e-05
8500f7a8,0.854305
31edcffe,0.95065105
b17fc779,0.69554126
b1301f39,0.25634927
78f1eb1c,0.47845924
29fd91a7,8.663638e-21
7fc4ec36,0.47288737
6d519a8f,0.75264895
b98b48fe,0.7863127
00798379,0.79776436
b182e233,7.2340306e-05
72481332,0.07444644
a3dd6b46,0.7247857
55e1a2fa,4.0137477e-10
ca167f7e,0.70675176
a2f6fc60,0.69756675
c12ce38d,0.8500278
41cc3cf1,0.81479037
75d15e82,0.86624014
3ea7f47e,0.98739576
f78236c5,0.5993392
23e4de19,0.9999416
46bb840e,0.83660126
0163756d,0.9694654
760c3340,0.99982965
f657d0b3,0.7959175
2834e5e7,0.9996195
e1c188b9,0.4801292
ebc4685b,0.7470844
dad4ec14,0.83016634
598af27d,0.00819397
b4dc7f97,0.55036783
720f420d,0.6697163
c76d8118,0.89891803
b471c603,0.25470984
d7f44170,2.486956e-13
c9b9f79f,0.006898731
ab4da4fb,0.334364
178aa124,0.9999989
8c5d18fd,0.0023661256
cf2a2fc7,0.99996805
2e246f9f,0.9999999
2ba7907a,7.075368e-11
f214540a,0.73310864
03d3ec95,0.74579406
63d2d8ae,0.7543
baaaa0bb,0.9979063
156bd669,0.83170974
cec57749,0.043890625
451cf7a1,0.9650954
67ee7a39,0.0035629869
0e8a2a9a,2.3698422e-06
a52e73bd,0.39287516
e6ac7aee,0.99934494
7a85f62a,0.21482718
43a086e4,0.9998628
32136d23,7.591836e-14
e7f5ccba,0.80515516
58476959,0.9999409
8ccec255,0.9933444
4b22ad9f,0.9974583
a1401886,0.691345
2686bacc,1.0
2989e2e0,0.21570694
b77deb16,0.7336349
08493b52,1.9867357e-15
23d82bac,0.624542
9ac4b71e,0.7398236
e6ddc0f5,0.99999917
17832ef4,0.69824314
ed60af4f,0.97914606
aaa95c59,0.917974
f9a48982,2.1317985e-05
316eab1d,2.6400717e-15
2a57d8ad,0.78942233
6f19f77d,0.71818453
8da56219,7.261874e-14
67fb6867,0.70332974
ce92720e,1.0
2893de1d,0.5598732
257e9545,0.99524814
f3dd39cf,0.9947922
5b6ac9d0,0.016008973
71d93ab6,3.0980064e-14
ba6f3747,0.5136928
22c4a251,0.9932557
663a0e81,0.38778916
006abe61,0.004517108
73101c44,0.74093497
6532ea43,0.409298
6b212e40,0.7306031
ba767a4e,0.56469023
b68fda7b,0.7499882
8c7e4855,0.0035806894
6e303b94,1.0
973c63c0,0.99969196
91bc8a61,5.53611e-06
b9d42d7e,0.8663012
1e50c3f4,0.92728853
e6515685,0.9998636
c0d02666,0.80169356
420c7bc4,3.026789e-05
35d0788a,0.83873296
56f15158,0.00542295
f0a0586b,0.5537914
ee809167,0.57448846
83f5d9e4,0.9295045
e897ba70,0.0118430555
da4f1697,0.7998321
6a5c8da8,0.9999143
b352e469,0.83442503
e7fc4119,0.00678882
95906de0,0.9434078
f6a9fa75,0.9948614
f0e65285,0.21020469
00ba1b5a,0.7940855
c6452bbc,0.036069363
10841913,0.0069593787
55a784b5,2.4925453e-13
37d789ea,0.6437638
6e7afade,0.7811445
98cf7b29,0.94458973
81f2879e,1.0
6ac9185e,0.21354392
37799494,0.98895323
37cfb516,0.8867655
3999e2a6,0.95701253
571a73c4,0.98262084
5c946fa7,0.6375804
293d4dcf,0.913967
92165d7c,0.77141464
4af76897,0.9782017
fb33d700,0.014080405
86e22626,0.25987047
da603904,0.7048814
c85e38bf,0.97137034
8046c7d3,0.98348427
115f4b3c,0.23254356
1b513356,0.7527628
aeff3630,0.94819474
707505e3,7.4900367e-13
2494f3db,1.1522715e-11
8711f61e,0.82080686
381bdd01,4.223702e-15
efc85238,0.31935132
ea62c1f2,0.9920906
738bc412,0.12776977
b6357cd7,0.011477649
dcbd2946,0.8018706
60d6c35b,0.9555551
a66ab78b,0.704253
1a71e92f,0.0022714138
9adc2c2a,0.7735776
00503faa,9.229045e-10
cddbbe52,0.9920082
bda9d3f7,0.5780681
a3396076,0.0010899007
f96b8060,0.64853275
1f692c31,1.2339423e-12
80fc2b4c,0.9936838
bcde0042,0.4725186
00abc1a2,0.99531066
19dd8b45,0.00064882636
21c789c0,0.9617431
47a552ec,1.4235389e-05
7817f1f6,0.54616374
3a9d0cd3,0.6293564
6a461834,0.4427463
9bebaa19,0.99811864
f1c137fc,0.40156502
c10a2b86,0.62185824
f7078526,0.72220635
ca783374,0.6839323
8288ecbc,0.8650194
6c8cc252,0.70934546
d0d8eac7,0.9968964
ca13b8fc,0.9869529
b6f813a0,3.5014783e-15
a7f9dd0c,0.9999541
2b3dce68,5.0210984e-20
d3ddf42a,0.8092413
ad975bfd,0.99873984
d6684c82,0.9983698
cff528a7,0.574958
f320ea1f,0.23173723
d70f80d8,0.8745818
301e2089,0.9967034
f2101db5,0.5905239
e9609fde,0.00039634109
6b06f3d4,0.21897507
dc5f06a5,0.9321652
ad3b1c8d,0.77386427
87fa851f,0.8210747
edfe0d9e,0.003620863
484e7e3f,0.6558733
747fc25f,2.3377483e-05
06e201c9,0.7105412
6a7b7b16,4.2991355e-06
76f51088,0.9931609
0c6ce303,0.71065307
a8750a23,0.48177713
005d1a8d,0.9939998
7f0be083,7.542265e-16
7a0f2f2f,0.54831743
e1f9257f,0.9930173
a6fb4681,0.9726994
c1c7e9be,0.0015355349
ac869afa,0.878103
e99c19c1,0.74804777
bbef7d99,0.9395665
37e2e959,0.96272445
cbcaf60b,2.489949e-22
87e7af15,0.99147874
343c2321,0.33562374
86bceac5,0.88931525
4ab48f91,0.770867
5f483683,0.0009781718
08d13069,0.990897
c35ffbea,0.81435174
fe432129,0.001514852
f5f77552,0.03964755
59eef4b5,0.8936398
8a9683f3,0.0022067428
3469718e,0.77170205
403b44fb,0.7137599
41b9e7ec,1.0
41f2ae81,1.9210822e-16
f08c166b,1.0640073e-30
6b2ff695,0.9899735
80896ecf,0.91698444
ae4686ff,0.28712934
c7f2e193,0.5243061
f225df4e,0.99041533
c1746a28,0.24488327
b784e5eb,0.93638605
c3dde492,0.42212188
1f8ded3b,0.7142203
c94ccf7c,4.2698067e-15
cb094c48,0.07731664
a3c7ad85,8.87485e-12
50e04b40,0.54544437
1e4c051e,0.998966
8988d5d3,0.9918337
c642619f,0.10148275
c6acb363,0.055445045
8be4b652,0.72409517
44dca4a2,0.73004204
f907ebd5,0.9990586
f7dd1654,0.8602934
0c758a71,0.6931153
f9b8bbb3,0.8264744
7c70db2c,1.0
c8dc61a5,0.6828178
85d93789,0.00077444315
dca344ad,0.21308362
af2fbdce,0.99356633
8b83889a,0.64126545
78dfc07d,1.0
4e94be53,0.9701211
0e817454,0.7826215
dfe6fa99,0.08430582
3edc1cc0,0.6249001
8c6dbe7d,0.40571105
bdf32d47,0.9523102
2760f741,0.99066293
ef55d0c0,0.99995863
8fcfa985,0.9582267
60161993,0.8276769
25ad6a48,0.9876814
696f6720,0.9993446
04362967,0.96262884
5258c583,0.97358716
f879fe70,0.744472
2439dfdc,1.4115813e-09
ac950d25,0.9992327
e6959965,1.0349702e-05
19a32064,0.21268222
5d50c406,0.65836793
dcec8355,0.99345875
5c8d42bb,0.40626195
51c63020,0.00037875772
084e91db,0.8806839
6b8a360a,0.0010250807
9472ba7d,0.8906982
44a04f77,0.61100376
942e9022,0.07193151
527e6832,1.0
9e227218,0.6504348
604418cf,0.88876367
1cb56f66,0.0011663437
0c6632d8,0.91433334
f4a5d0a4,0.9006238
dfdc63d6,0.973213
30aa34b3,0.37072814
17e1ddd6,0.9948364
d537c796,0.7649238
c767fce2,2.1503704e-06
b99a21ba,0.12935185
ba1b5388,0.71404576
cecd5499,0.99998975
bb76f9a9,1.0
65c7d23c,3.2311317e-15
ec5777c1,1.0
5e6863d7,0.021152794
d8776c31,0.94448256
d2259acc,0.0059081614
d99d01b1,0.018061548
b7baff6a,0.72477895
a6bf99c2,0.0057189465
b01fdaf1,0.9839052
dd8ad5ed,0.8037998
9cff4ede,0.9455209
14ab6ce9,0.23904455
d0868f38,0.20118502
7351accf,0.75712717
8469d948,0.7160767
9cc731e6,0.7088157
c991b886,0.99989724
15c427d5,0.9863806
7c7afc5f,0.7849761
99cd0a99,5.6948997e-05
1d4e77b5,0.6400606
ff2d1583,0.71085024
1041e785,0.61324984
0ce1b293,0.9999869
8ba6ac8b,3.5366133e-20
7c0d1b8c,0.029618084
b8365041,0.08484563
844e0e89,0.9617182
f9075b74,0.9980427
26758b1d,0.00020384789
c071ddaa,0.8598247
e5664562,0.9797894
5ab278a3,0.99995303
9135a187,5.82351e-05
199b3b1c,0.99989426
99772654,0.009673357
fefe466b,2.719263e-18
0a0a0a22,0.72905594
765bfc2a,0.08556369
65c8d6d5,0.7279371
cc895cb8,0.93961555
73664654,0.7515704
b3a8a04e,0.94665456
da02c8c5,2.6796095e-13
5359feb3,0.21618229
72201aa5,0.016587228
a0f90d86,0.0017472804
6636f228,0.981037
505fec03,0.82208496
6bc192b8,0.7310346
3cf96637,1.0
8b118095,6.3328004e-20
5ee7a2d0,7.798173e-07
777c5dd0,2.2072732e-05
fb470e0f,0.015253097
3dd51326,0.97759074
274ddcfb,0.1402812
40e0e281,0.24283293
4ee8792b,3.3160333e-10
b7073f4b,0.7572029
57746572,0.53206456
c663ce18,0.01071471
8e4a1245,0.61725336
61a8d153,0.1321688
f542678c,0.8983134
b5634a66,0.48761365
2f45d195,6.145487e-05
292f4a29,2.1485823e-12
1c05dc2a,0.16679168
d55bd660,0.86086655
f4a5f0d1,1.0
431c633e,0.65809894
f405840f,0.080305785
b99f6ab7,0.039915055
c5a74119,0.9999957
11a31337,0.93235886
766b2fed,5.506658e-14
8c4798af,0.49282736
85a25590,0.99999964
5cc7453a,0.7874212
bf6837a6,0.9969863
027d40aa,0.99398994
fed054e5,0.98806417
8caa268c,0.9532881
def46fec,0.93160665
4b85d4b5,0.99838257
20eb4bf0,0.6867255
38511b3d,1.0
f89f4fd5,0.00039628148
9364c592,0.9558095
9dadbf56,0.7292477
9f2f6c98,1.0294822e-05
a401ce15,4.0041405e-06
d4dbb7bc,0.65497196
630ce8fc,0.93248224
cb11a60d,0.6495139
5b401901,1.0395455e-12
3db072ff,0.965809
13a62b30,0.6824181
af587b12,0.8216591
cb657124,0.8368524
8fc19121,0.99993336
a115756d,0.99961317
927737e3,8.311669e-15
756a273b,0.9889214
a488956f,5.7037884e-08
378606db,0.7533362
3e01d989,0.46258548
a7831a63,0.98988235
7321a6b9,0.12857541
c1cb7c8f,0.9999987
b2fc2d63,0.6717584
131c0fd8,9.981652e-34
03f9ac23,0.7289548
23b33e7e,0.05426982
1c5a5994,0.8919306
f421dd8f,0.16675377
cb80fc56,0.7145465
d23e670b,3.2829763e-09
9eb861ae,0.26161087
bcf6e92a,0.018427849
0961bca0,0.7678839
abf98bd1,0.009007335
